443	12	3
303	31	4
255	40	5
65	15	5
737	29	5
670	15	5
629	20	5
794	3	5
407	27	5
414	23	5
174	0	4
377	6	5
629	27	5
718	31	5
337	21	5
191	7	5
460	2	5
173	0	5
386	23	5
459	38	5
610	11	5
577	3	5
112	70	5
50	18	5
612	29	4
428	37	5
36	12	5
795	9	5
315	30	5
796	1	5
527	22	4
129	41	2
60	18	5
797	1	5
483	30	5
559	4	3
411	13	5
798	9	5
73	12	5
734	37	5
359	23	5
370	79	5
281	24	5
750	35	5
457	3	3
175	14	4
799	15	5
18	20	5
674	22	4
573	22	5
267	22	5
717	33	5
304	24	5
800	29	5
801	41	4
227	27	5
710	15	5
62	21	5
782	8	5
616	40	5
802	10	3
71	20	5
559	3	3
803	29	5
804	4	5
746	22	5
373	38	4
786	7	5
499	36	5
282	23	5
805	33	5
806	9	5
224	35	5
230	16	5
99	19	5
206	0	3
440	22	5
807	2	5
664	22	1
107	41	5
597	30	3
572	34	5
245	20	5
363	22	5
462	37	5
808	29	5
112	42	5
809	2	3
270	5	4
390	12	4
315	35	5
574	22	1
453	3	5
181	27	5
722	17	5
810	10	5
811	24	5
728	42	5
165	25	3
702	4	5
280	24	5
812	4	5
483	14	5
695	9	5
571	22	5
813	10	5
776	4	5
147	15	5
74	10	3
814	15	5
700	41	5
446	23	3
138	31	4
343	22	5
61	12	5
624	11	4
278	37	4
815	20	5
530	4	5
752	17	5
816	2	5
603	53	5
154	21	5
62	6	5
817	13	5
673	42	5
181	14	5
818	2	5
819	2	5
393	12	4
422	27	5
139	22	5
208	30	4
175	8	4
171	14	5
54	31	5
746	0	5
502	9	5
80	27	5
820	13	5
97	83	4
821	29	4
297	84	4
822	2	5
823	2	5
458	20	2
779	21	5
824	5	5
712	0	5
771	8	5
329	36	5
825	31	5
670	20	5
826	34	4
14	38	4
430	7	5
43	40	5
475	18	5
7	33	5
827	9	5
261	40	5
452	16	4
273	23	5
153	8	5
687	16	4
502	13	5
751	29	5
209	16	5
656	85	4
223	22	5
571	23	5
665	18	5
691	4	4
636	37	4
224	16	5
333	36	5
505	39	5
391	23	5
828	41	5
492	34	5
405	16	4
829	35	5
256	42	5
488	38	5
278	54	2
830	10	5
481	13	5
675	16	5
817	9	5
831	2	5
48	31	5
438	23	5
487	19	5
730	22	5
832	29	5
726	17	5
154	6	5
833	35	4
554	30	5
411	18	5
729	42	5
645	37	5
834	8	5
264	3	5
244	6	4
771	7	5
43	8	5
730	23	5
469	7	5
479	35	5
230	30	5
224	30	5
165	6	3
43	19	5
559	15	3
84	35	5
573	23	5
565	37	5
559	24	3
575	38	5
518	1	5
835	24	5
285	36	4
157	0	3
768	17	4
171	8	5
181	8	5
374	18	4
43	14	5
616	30	5
136	36	4
483	40	5
496	22	5
489	34	5
836	33	5
821	17	4
837	4	5
710	69	5
773	11	5
764	33	5
280	15	5
479	30	5
795	13	5
45	2	5
838	5	5
655	11	5
833	7	4
522	35	4
839	34	5
762	7	3
791	20	3
395	18	4
427	17	5
223	23	5
222	13	5
840	35	5
728	12	5
85	1	5
292	22	4
572	42	5
319	31	4
502	38	5
373	62	5
759	29	5
595	25	5
529	17	5
764	6	5
841	9	5
842	27	5
208	35	4
843	33	4
739	22	5
337	6	5
844	9	5
318	14	5
276	14	5
526	23	5
195	37	5
165	21	3
845	18	5
789	7	5
768	29	4
387	69	3
185	18	4
307	38	5
178	11	5
394	5	5
504	1	5
118	0	5
130	8	5
846	8	5
590	64	4
548	5	5
233	16	5
182	7	5
847	10	5
280	3	5
848	13	5
789	35	5
211	10	5
849	8	3
850	1	5
851	32	4
261	19	2
450	31	5
439	36	4
852	8	3
552	34	4
75	19	5
197	0	5
853	17	3
244	21	4
844	13	5
703	20	5
627	16	5
854	24	5
98	22	5
626	33	4
103	22	5
855	13	5
788	11	5
658	49	4
155	0	5
315	16	5
94	86	5
475	1	5
856	24	5
548	21	5
240	1	5
853	10	3
398	14	4
609	23	5
710	20	5
845	10	5
857	10	5
780	29	5
605	9	5
841	13	5
785	23	5
690	25	5
665	1	5
265	5	4
469	35	5
609	22	5
697	2	5
634	25	3
858	17	5
472	33	5
607	41	4
126	18	5
656	16	4
859	9	5
70	27	5
185	13	4
284	36	4
354	27	5
75	40	5
697	87	4
736	18	5
860	16	5
57	16	4
89	6	5
562	22	3
838	21	5
785	22	5
431	36	5
554	40	5
861	29	4
862	37	5
863	1	3
459	9	5
101	27	5
597	35	3
864	8	5
141	41	5
195	54	3
865	10	5
270	33	4
290	81	4
178	21	5
201	18	5
866	12	5
867	13	3
868	3	5
514	25	5
12	33	5
521	34	5
469	16	5
869	29	5
636	10	4
123	14	5
367	31	5
351	14	5
739	23	5
163	19	5
582	38	5
870	37	5
173	2	5
103	0	5
590	9	5
276	16	5
369	31	4
688	20	5
871	3	5
570	29	5
249	0	5
872	41	5
873	37	5
610	6	5
223	42	5
340	9	4
537	18	5
73	23	5
874	38	4
591	29	5
89	21	5
224	19	5
484	36	5
347	1	5
656	20	4
875	2	3
222	9	5
876	2	5
302	25	5
392	36	5
706	20	4
75	30	5
877	10	5
878	1	4
335	12	4
802	37	3
393	42	4
255	14	5
827	13	5
879	20	1
809	0	3
400	14	5
526	34	5
263	33	5
554	7	5
306	10	5
430	14	5
756	11	4
412	19	5
679	88	5
644	18	5
563	42	5
592	6	5
589	37	5
829	8	5
640	31	5
36	0	5
497	15	5
496	89	5
880	10	5
82	38	5
820	9	5
653	11	5
825	38	5
376	17	3
365	31	5
132	41	5
233	8	5
43	35	5
37	0	5
202	41	5
234	87	4
675	14	5
84	8	5
881	41	5
641	13	5
183	38	4
4	25	5
882	8	5
372	17	5
469	30	5
164	21	4
883	13	5
394	21	5
884	1	5
290	29	5
371	12	5
653	29	5
614	41	5
885	29	5
886	7	5
116	38	4
99	14	5
641	31	5
396	1	5
779	33	5
887	24	5
547	37	4
693	13	5
888	41	5
237	19	5
688	15	5
162	22	3
889	10	5
890	13	5
739	25	5
497	4	5
390	23	4
815	32	4
48	38	5
177	19	5
747	17	5
466	4	5
87	41	4
642	38	5
34	41	5
348	17	4
624	21	4
891	35	4
259	18	3
616	35	5
315	19	5
892	24	5
7	5	5
398	40	4
786	35	5
540	3	5
849	7	3
540	36	5
532	37	5
645	10	5
678	17	5
159	21	5
893	29	5
200	27	5
789	19	5
288	34	5
299	12	5
631	1	5
219	40	5
487	8	5
894	1	4
112	22	5
626	6	5
4	22	5
580	16	5
406	25	5
343	42	5
521	23	5
198	31	5
895	1	5
717	5	5
421	7	4
896	17	4
55	11	5
378	27	5
341	7	4
782	19	5
176	23	5
548	6	5
897	20	5
224	40	5
886	35	5
649	36	3
84	14	5
530	24	5
838	33	5
81	34	5
98	0	5
552	23	4
322	10	5
219	19	5
845	37	5
898	16	4
296	9	5
430	8	5
819	0	5
785	25	5
378	20	5
404	1	5
624	6	4
899	20	5
139	0	5
746	12	5
185	31	4
547	18	4
679	31	5
111	41	5
210	6	5
900	38	5
465	36	1
798	13	5
315	40	5
164	6	4
412	40	5
890	31	5
423	1	4
543	27	5
15	41	5
901	9	5
745	6	5
477	31	4
832	17	5
626	21	4
167	35	3
160	19	5
728	0	5
466	36	5
369	13	4
601	44	4
21	46	3
810	37	5
709	9	4
747	1	5
476	13	5
716	18	4
460	0	5
255	7	5
730	25	5
253	23	5
459	62	5
374	31	4
663	15	5
494	37	4
321	14	5
778	11	5
421	8	4
484	3	5
267	23	5
256	23	5
261	8	5
406	22	5
371	25	5
620	22	5
365	13	5
18	14	5
469	40	5
902	2	5
496	50	5
477	88	2
467	21	5
610	21	5
206	2	3
96	22	4
887	2	5
571	42	5
286	42	5
306	37	5
275	11	5
574	0	1
676	17	5
534	0	4
208	40	4
489	23	5
855	31	5
573	42	5
190	34	3
903	9	5
38	38	5
159	6	5
514	33	5
584	13	4
478	38	4
416	33	5
672	6	4
609	42	5
421	14	4
383	4	4
904	11	5
905	37	5
248	23	5
494	26	4
696	14	3
270	21	4
577	36	5
671	1	5
398	30	4
364	5	5
906	11	2
208	19	4
93	14	5
686	31	4
184	38	5
483	35	5
69	13	3
302	22	5
466	3	5
864	19	5
496	0	5
907	3	4
690	12	5
679	1	5
308	13	5
338	18	5
865	37	5
304	15	5
764	21	5
76	34	5
92	0	4
862	10	5
824	11	5
414	22	5
267	12	5
891	7	4
782	40	5
908	24	3
430	35	5
734	26	5
909	17	5
910	34	5
911	3	4
912	33	5
649	3	3
421	30	4
97	80	5
163	35	5
864	40	5
473	5	5
742	11	5
913	1	5
849	30	3
390	47	4
415	67	5
324	23	5
615	15	5
724	20	5
866	25	5
408	41	4
532	18	5
737	11	5
43	7	5
467	6	5
467	50	4
391	34	5
554	35	5
299	22	5
320	41	5
914	0	5
470	5	5
649	4	3
419	27	5
797	29	5
177	14	5
915	38	5
916	2	5
464	18	5
748	33	5
412	14	5
860	20	5
112	25	5
237	14	5
786	19	5
430	19	5
469	19	5
702	3	5
617	20	4
620	0	5
562	0	3
476	31	5
879	16	1
250	17	4
537	37	5
799	4	5
335	25	4
917	1	4
473	6	5
572	23	5
864	7	5
918	9	5
283	33	5
504	31	5
213	41	1
397	53	5
177	30	5
494	10	4
68	58	5
305	38	5
919	34	5
444	21	5
125	37	4
414	25	5
177	40	5
488	9	5
470	6	5
771	40	5
